id,name,theme,year,duration,tempo,album_id,spotify_url
211,Kako Mi Je Pitas Sad,Politics And Protest,0,145.57995,160.261,3485,https://open.spotify.com/track/3A9InMmIULFEAhnaV6330D
212,Voices On The Corner,People And Places,0,235.80689,101.03,2503,https://open.spotify.com/track/2rqrgNkiWg072vbo81h02j
213,(bloody Paw On The) Kill Floor,People And Places,2007,192.1824,155.038,6889,https://open.spotify.com/track/1IotAa8ve6tUd2v0dWGHOW
214,I Wish My Mother Was Here,Heartbreak,1989,418.87302,117.168,7257,https://open.spotify.com/track/3SzAghJfbmcEIMmLRJ2Wzd
215,Inolvidable,People And Places,2003,198.26893,132.967,4871,https://open.spotify.com/track/7lc9pd994Aiml4nVPiMNns
216,Miracle,Heartbreak,1996,420.10077,139.91,1437,https://open.spotify.com/track/6mjDmlsMxnRDati2rC1QFL
217,Witch Weed (live),Life And Death,1999,397.26975,95.882,904,https://open.spotify.com/track/2XM3NYsuViGkGyJgLdMhK9
218,Not Buried Deep Enough,Politics And Protest,1995,229.79873,135.175,5188,https://open.spotify.com/track/44q2DhInsQYJ8X1q2H1RNj
219,Give Me 40 Acres (to Turn This Rig Around),Politics And Protest,0,150.64771,121.983,1743,https://open.spotify.com/track/4FJgXJ1pSJ6JHrdoMc7hEV
220,Ernesto Nazareth,Heartbreak,0,286.14485,169.775,488,https://open.spotify.com/track/2LesjfnNo5Pa6YMsycC2bc
221,The Cube (live),Love,2001,384.70485,137.862,3776,https://open.spotify.com/track/5LMtYvBkdln0xFr6YntzAl
222,Get Back Down,Life And Death,0,415.03302,83.326,6583,https://open.spotify.com/track/6JG0qhINKVwiHxqN85j7RG
223,Battle Of The Rosebud / Cries,Life And Death,0,133.53751,117.667,1888,https://open.spotify.com/track/4xFb88IEQKBHwssi4C5WbS
224,Beyond The Light,Life And Death,0,266.70975,90.908,8743,https://open.spotify.com/track/590kUtksjImniS6QAn8dtY
225,Spaceman,People And Places,2008,284.3424,151.953,521,https://open.spotify.com/track/0P8ANiSwsjYPx3zrmgN2Pv
226,Pulecenella 'e Mò,People And Places,0,179.06893,161.054,4790,https://open.spotify.com/track/6hOHH3nj5VI7IskIUic0WQ
227,Iskorosten' (instr.),Politics And Protest,0,100.5971,159.895,4047,https://open.spotify.com/track/3lbtAQu0xBhbVXwgmxj9zy
228,Big Stax/high Volts (album Version),Politics And Protest,0,320.60036,128.219,4999,https://open.spotify.com/track/3b0bVxMzB99z3R5FLU7UiN
229,It Goes On,Politics And Protest,0,302.36689,101.229,8547,https://open.spotify.com/track/68bh9PGm0UQRRxUNRRnZPl
230,Pecado De Amor,People And Places,0,284.70812,98.859,4169,https://open.spotify.com/track/2HUAjeHWA7FQNbnWhlboOL
231,Illuminate,People And Places,2001,327.8624,125.975,2933,https://open.spotify.com/track/1nyODV3towANn5zUtgI6uV
232,Never Forget Me,Heartbreak,2007,286.30159,154.09,1674,https://open.spotify.com/track/6MDUd9cJ6Aj0825T73ccI8
233,Ukkosenjumalan Poika,People And Places,2001,356.49261,124.237,2957,https://open.spotify.com/track/0lmXvQcZyRHKfXZxs1lbqC
234,A B***** Is A B***** (edited),Politics And Protest,1989,168.75057,97.099,8672,https://open.spotify.com/track/0DAsxISzun85PbsqAfIzeC
235,Kick Out The Jams,Politics And Protest,2000,201.56036,140.63,4915,https://open.spotify.com/track/7iovhyFj1iPsrMVWLkEbAi
236,Me And My Buddy,Life And Death,0,185.67791,101.41,5554,https://open.spotify.com/track/3wy5XqAAA5uEdTjsDuG8GE
237,Amber Changing,Heartbreak,2003,218.8273,186.254,4427,https://open.spotify.com/track/1r1WtSrPbAOYHE7zwq4eqK
238,Murder Academy,Heartbreak,1995,303.04608,210.47,6396,https://open.spotify.com/track/10pqj1d71XqD3TqsW6t8N5
239,Hey Daddy,Life And Death,1999,224.522,94.057,1770,https://open.spotify.com/track/2HQerWGTwJfTtOlJ3OA2Yn
240,4 Sea Interludes Op. 33a: Storm,Heartbreak,0,315.27138,100.349,1040,https://open.spotify.com/track/52oY4xBdANpAdAzdYfaAqV
241,I Need You Now,Love,0,275.06893,124.009,4866,https://open.spotify.com/track/514uenDeeyqX2fWMZHHfBL
242,Atmosphere Station,Politics And Protest,1986,191.81669,90.084,5215,https://open.spotify.com/track/1pgwcR07BqXt558I8YjtWS
243,Walk Away,Heartbreak,2009,177.24036,106.698,6811,https://open.spotify.com/track/7GQptmMSinttQKZithPrWj
244,Shadows That Move,Life And Death,2001,233.58649,89.78,7114,https://open.spotify.com/track/0lABEPKsckQgvLARTi6tt7
245,Smile,Sex,2000,38.3473,107.177,6370,https://open.spotify.com/track/3RfkdH5PGEn0pJpbV4H8qp
246,Mountains Of Mourne,Politics And Protest,0,100.85832,152.258,2873,https://open.spotify.com/track/2bwh1AjJ7t9eObqCPn37cc
247,Kite Live From Sydney,Love,2007,485.19791,134.083,1995,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE
248,Loco (crazy),Love,0,239.01995,106.398,1349,https://open.spotify.com/track/6c51kuQ2TIxkGdfslPiSqD
249,Ever Be,Love,2007,288.49587,160.022,5091,https://open.spotify.com/track/57niqWgBdaAklmdI6Wsjkx
250,Oh Look Misery,Love,0,151.53587,101.492,2005,https://open.spotify.com/track/0XTT6PvSOr277rofOPecQx
251,Yesterdays,Heartbreak,0,160.28689,86.141,3190,https://open.spotify.com/track/3Qeh8jOesgJI8EBegb5B4y
252,Teacher's Pet,People And Places,0,181.55057,120.097,7200,https://open.spotify.com/track/0Atug4mWd6C10PQLUvL0E1
253,Palmer Enquête,People And Places,2004,70.26893,128.173,1915,https://open.spotify.com/track/4X0WtthDAQYVHPHwVsW6vd
254,Go To Hell,Love,0,173.24363,88.835,8721,https://open.spotify.com/track/7nXKCyrGLhuKdI3MQvlAjk
255,Moon River - Original,Politics And Protest,0,155.74159,105.24,4687,https://open.spotify.com/track/2Zk7vU7yq9mh01qmvVaYjP
256,La Plus Bath Des Javas,Life And Death,0,148.03546,162.385,8390,https://open.spotify.com/track/4EgsivHfjuVhYcx7CHlUQs
257,Infidel,Life And Death,0,94.06649,109.636,8582,https://open.spotify.com/track/7Lpi2otSpwKiTpFsdDKEzP
258,English Summer Rain,Life And Death,2003,241.52771,108.264,5660,https://open.spotify.com/track/0aEK6oKQDAhRQPzGWUU6cD
259,Spanish Shuffle (album Version),People And Places,0,226.82077,119.524,7014,https://open.spotify.com/track/2fCnc4jJLanKsumK3dZuXR
260,Intro,Politics And Protest,2009,106.52689,97.76,571,https://open.spotify.com/track/5BxAcFG2YVKMfP8EThIwfs
261,Empress So Divine,Politics And Protest,2002,224.28689,241.877,6960,https://open.spotify.com/track/1sVjEEsBvM0Od8TiCsjONo
262,Terapia De Amor Intensiva,Heartbreak,1988,340.29669,91.328,4403,https://open.spotify.com/track/6pZBZ0Jhp0KqHxJxdZBC8I
263,Haunting,Party Songs,0,216.55465,130.062,3520,https://open.spotify.com/track/0pTFShHqTDx3acF3adho9Q
264,Lies Of Hate,Life And Death,1998,279.2224,68.734,4930,https://open.spotify.com/track/48OpxOWZ5xc4OsMICBvT7N
265,The First Noel,Politics And Protest,0,158.56281,94.658,6180,https://open.spotify.com/track/1M0f0Tz3zEAZ8tBKAlVGHF
266,Musical Episode,Politics And Protest,2005,234.44853,102.055,8527,https://open.spotify.com/track/0LbK1bodGLc9xmV1cS9jvL
267,Beautiful Brown Eyes,People And Places,2001,155.95057,109.065,6891,https://open.spotify.com/track/4s8m4q9652GXd3BIFthXKA
268,Drop The Bass,Party Songs,0,233.53424,184.981,5384,https://open.spotify.com/track/5hkpPAJw5GLUvAs80aGEdT
269,The Last Word (amended Version),Life And Death,2000,256.80934,201.802,8725,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
270,Hard Times,Heartbreak,1984,234.65751,119.67,7145,https://open.spotify.com/track/6mYPv9BV0ElQ39oPCaxghe
271,Just As Much As Ever,Party Songs,0,163.76118,105.181,5174,https://open.spotify.com/track/1OUQEBq0Jaq4rOiQ3rLAsp
272,Filipino Baby,Politics And Protest,0,159.03302,165.668,1394,https://open.spotify.com/track/2ymeOsYijJz09LfKw3yM2x
273,The Boss,Party Songs,0,214.04689,188.056,7117,https://open.spotify.com/track/0CPKMV4Juc0mm3WZ2cxLSK
274,Escapist,Politics And Protest,2007,301.06077,143.97,3542,https://open.spotify.com/track/24500UiPx41PFdN5Z31PGu
275,Jeffrey's Dark Side,Heartbreak,1987,109.37424,61.883,1794,https://open.spotify.com/track/5KUDU8RTDQjImPkh72Y9n9
276,Someone To Watch Over Me,Love,0,151.82322,0,8263,https://open.spotify.com/track/29DXvRe6erSOOuwENGMlJH
277,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Politics And Protest,0,287.11138,163.167,1009,https://open.spotify.com/track/4MtDnnAJ1AtWit10FRmZdW
278,Pinned To The Ground (album Version),People And Places,2002,239.98649,144.836,4158,https://open.spotify.com/track/7HFbrsf4rD5KGSeYTb7rU8
279,Always And Never (album Version),People And Places,2005,229.642,108.499,6642,https://open.spotify.com/track/30jQBsAZrTjdAdnPNbETm9
280,Myth Takes,Heartbreak,2007,143.98649,193.978,1539,https://open.spotify.com/track/0yDvzHRILdWVCYjKmkRr5B
281,Carpe Pm,People And Places,0,153.20771,88.935,7543,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
282,Who Shot Ya (amended Album Version),Politics And Protest,2007,316.65587,91.69,5009,https://open.spotify.com/track/1XxoaYkc2O3KBxkgd1O4bM
283,Poor Tom (album Version),Politics And Protest,1982,182.09914,210.8,2921,https://open.spotify.com/track/3g7kPyoL6uXKjzkEI8PitE
284,Wounded Hearts,Heartbreak,2008,205.21751,82.205,3028,https://open.spotify.com/track/42fr90ahNAmbHja5s6J9hN
285,Love's Been Good To Me,Love,0,131.05587,121.563,3567,https://open.spotify.com/track/6sbXGUn9V9ZaLwLdOfpKRE
286,When Morning Comes To Town,Love,1989,316.73424,162.682,1650,https://open.spotify.com/track/22vqeGWiaOdGf06SvCOlLF
287,Estate,Politics And Protest,0,431.64689,106.219,2604,https://open.spotify.com/track/3ir8K4Cba553mOjsl8ZCJ0
288,Freedom Enough (from Silent Mother Nature),Heartbreak,0,183.37914,172.337,5887,https://open.spotify.com/track/0XvX8v2xopXyu7P6ufRLst
289,Hai Shava,Heartbreak,1993,324.51873,210.305,4744,https://open.spotify.com/track/0OVVh6RaSeZ6rYlETrQcy9
290,Nutty Block,Politics And Protest,1991,172.01587,175.393,7115,https://open.spotify.com/track/49c5ZyHWQcv9WBncskBqmD
291,Until You Love Someone,Love,2005,165.66812,128.459,6518,https://open.spotify.com/track/4lnICEWpsFpAps1NRcqpYF
292,Part One From Triomusic,Politics And Protest,2004,377.67791,109.671,104,https://open.spotify.com/track/1iWgpV4jF7wWDSTeIxmNmY
293,Hello Young Lovers (lp Version),Love,0,145.00526,141.024,4591,https://open.spotify.com/track/41iTybeZlSGdEKUaEYz8Ye
294,Same Man,Life And Death,2006,153.28608,125.558,965,https://open.spotify.com/track/2IP82LAXh9QBRTCcBUm6Tu
295,Quiero Ir Ao Mar,Heartbreak,2005,215.35302,211.327,1980,https://open.spotify.com/track/3uAG4b82Knxju0d9uSCoLC
296,The Owl And The Pussy-cat,People And Places,0,156.70812,147.637,8462,https://open.spotify.com/track/2F1hk4Q1qnR6chKyWX26FS
297,Set You Free This Time,Sex,1998,168.38485,98.49,450,https://open.spotify.com/track/2tC8h6mkTaBlN0jBfEdqSl
298,Bloco Da Solidao (1996 Digital Remaster),Politics And Protest,0,150.25587,137.673,4709,https://open.spotify.com/track/78ZTkIlW7NLXRCCPecwUyd
299,Will You Love Me Tomorrow,Love,1960,159.76444,68.283,1766,https://open.spotify.com/track/0kqcwzmeO0kAqQuz2C2Sap
300,Stille Nacht_ Heilige Nacht,Life And Death,0,230.26893,0,7513,https://open.spotify.com/track/4XOBwsqftF1Dwp1GB4wAch
301,Nine Ways,Party Songs,0,465.60608,134.014,2251,https://open.spotify.com/track/50tRNBng58RBIZqD1rYVUE
302,Northern Downpour (album Version),Politics And Protest,0,247.77098,85.157,6792,https://open.spotify.com/track/1HHdxK54acug9oEO4KtOaw
303,Bad Seed,Life And Death,0,165.98159,86.162,40,https://open.spotify.com/track/2Fqc4ZlmvdSul7rqyXPNQn
304,Exchange,Life And Death,1995,368.16934,93.106,84,https://open.spotify.com/track/1OjuJF9GQ0W8FtfZjLaktS
305,Marie D'aquitaine,Life And Death,0,176.27383,49.262,1866,https://open.spotify.com/track/6ER8plW4Mae5d5nSATWPD9
306,Oh My God,Party Songs,2000,266.4224,80.149,4385,https://open.spotify.com/track/6sgBRTXbKgYsFWfVJmhl1d
307,Joy To The World,Love,0,111.0722,82.422,1883,https://open.spotify.com/track/3JEaDLI4TF837dpa807SMg
308,Hoochie Coochie Man,Politics And Protest,1989,313.7824,107.197,3618,https://open.spotify.com/track/4FjPPGttDGGxksSzRDfn3G
309,Ftei O Erotas,Politics And Protest,0,265.37751,124.177,2113,https://open.spotify.com/track/0DAsxISzun85PbsqAfIzeC
310,The Second Summer Of Love,Love,1989,167.20934,196.034,5537,https://open.spotify.com/track/5AFxE1OMxVHLcH5PYRfmcg
311,Prelude And Fugue In C Major Bwv 531 : Fugue,People And Places,0,240.61342,64.401,8465,https://open.spotify.com/track/6j1oePjU86uSYqNza2nCPo
312,Don't Phunk With My Heart,Politics And Protest,0,356.41424,130.861,1534,https://open.spotify.com/track/6amCeNhEjgxBlWkwgmdboa
313,Give It What U Got,Politics And Protest,2007,260.28363,90.008,3403,https://open.spotify.com/track/5BI7FjQU8f4WojYKVbPg09
314,Dancing To A Standstill,Politics And Protest,0,256.39138,122.174,5473,https://open.spotify.com/track/2xkX7kxpDCtASJVlhDujWZ
315,Isla Del Luna,People And Places,1999,316.49914,95.981,7129,https://open.spotify.com/track/1ONoPkp5XIuw3tZ1GzrNKZ
316,Spirit,Politics And Protest,0,252.57751,75.955,1264,https://open.spotify.com/track/5YSX6FteUnDU7LAexJY8f0
317,Another Long One,Love,1989,224.60036,210.871,7428,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci
318,Leng Jing,Life And Death,0,214.12526,105.196,5156,https://open.spotify.com/track/6YtoGd1dOtKEHLpQLfiQ9G
319,Oaktown,Politics And Protest,0,259.44771,106.689,8517,https://open.spotify.com/track/0ZL30eQe4jC2x6nrnDRo0a
320,Larger Than Life,Life And Death,1999,236.25098,112.787,2000,https://open.spotify.com/track/5WmLCc0YJ7XUNIFHzn1djp
321,I Hold Your Hand In Mine [live At Royal Albert Hall],Politics And Protest,2000,43.36281,93.779,6229,https://open.spotify.com/track/2m6X1cYQIfYvkWxNAbfSXS
322,Baby Come To Me,Love,0,236.93016,89.865,565,https://open.spotify.com/track/5wj4E6IsrVtn8IBJQOd0Cl
323,Den Pai Alo,People And Places,0,243.82649,133.339,1619,https://open.spotify.com/track/7hzZESy7YRonXwgiV62hX2
324,It Wont Be Christmas,Politics And Protest,0,241.47546,98.718,3578,https://open.spotify.com/track/5CQHTuNbYlEA4fZdxQ4PMi
325,Knocked Out Of The Park,Heartbreak,0,183.17016,74.072,5126,https://open.spotify.com/track/075PFAD5z9uk4fSwsWxqwY
326,Salt In Nyc,Politics And Protest,0,424.12363,130.006,4684,https://open.spotify.com/track/3s3aDNvOVbTnBAcWmfAdih
327,Erica (2005 Digital Remaster),Heartbreak,0,138.63138,159.587,8749,https://open.spotify.com/track/5ARP7e8rkecEWPNFpoFXYU
328,Blessed Assurance,People And Places,1993,270.602,192.702,4701,https://open.spotify.com/track/4qehtoeLFnk44kfO3m4LBQ
329,Loaded Like A Gun,Life And Death,0,173.19138,98.11,2073,https://open.spotify.com/track/0BqQWfhMrkpRAUCbdfdHUC
330,Rumba De Barcelona,Heartbreak,0,218.38322,118.595,3427,https://open.spotify.com/track/6z1frj1JhCZhgKzUZUNU31
331,Clementina Santafè,Life And Death,0,153.33832,143.601,4790,https://open.spotify.com/track/6rUp7v3l8yC4TKxAAR5Bmx
332,Wild Rose (back 2 Basics Mix),Politics And Protest,0,230.71302,81.319,2325,https://open.spotify.com/track/19VVSsFewSNvevbhgqm5ch
333,Kutt Free (dj Volume Remix),Heartbreak,0,407.37914,89.345,5414,https://open.spotify.com/track/24pzhAv9SZekxm0l88moRh
334,Ten Tonne,People And Places,2005,337.68444,174.993,5562,https://open.spotify.com/track/3yqqgVZylc8WKwj7ujmO56
335,A Higher Place (album Version),People And Places,1994,236.17261,129.122,4714,https://open.spotify.com/track/1Kcy7qSbf6un30zIkxGVew
336,Got My Mojo Workin,Politics And Protest,0,338.23302,231.867,4415,https://open.spotify.com/track/2B7TggCCG74dE4N2T9imef
337,Get Your Head Stuck On Your Neck,Heartbreak,0,45.66159,190.698,3677,https://open.spotify.com/track/6ET2wJuNUZMhZNwdcI2eLC
338,Jenny Take A Ride,Life And Death,2004,207.43791,97.538,6985,https://open.spotify.com/track/5fAlFBYi2rLMdvaRF5PFs0
339,Sonnerie Lalaleulé Hi Houuu,Life And Death,0,29.54404,95.225,5243,https://open.spotify.com/track/3WOSIUTMnlpCJm9V3HYVun
340,Midnight Star,Politics And Protest,0,335.51628,139.993,2141,https://open.spotify.com/track/2gsi9rqTiNiuQOhMzfaXAd
341,Native Soul,Politics And Protest,2003,197.19791,159.233,5941,https://open.spotify.com/track/0eeERwVPOzcfuZuvjNIbkY
342,Der Kleine Dompfaff,Life And Death,0,152.92036,124.75,3568,https://open.spotify.com/track/5HuJyq47BKme6pEmSkmvGv
343,A Whiter Shade Of Pale (live @ Fillmore West),Life And Death,0,326.00771,100.415,508,https://open.spotify.com/track/5Sh7509By9UUx8r2hIyBxe
344,The Ballad Of Sleeping Beauty,Life And Death,1994,305.162,105.003,5203,https://open.spotify.com/track/28dMnO6vZNXeMNiW2V5sHW
345,Streets On Fire (explicit Album Version),Politics And Protest,0,279.97995,110.218,5732,https://open.spotify.com/track/58BcXxi49kxTBmEOZG67IP
346,Music Is What We Love,Politics And Protest,0,261.51138,88.973,418,https://open.spotify.com/track/5jWXZV6ZVsswFUXf0g3Cz1
347,City Slickers,Politics And Protest,2008,149.86404,134.566,8015,https://open.spotify.com/track/2WdjmV6o9JeFqQIKQvF2ej
348,Intro,Politics And Protest,2003,75.67628,186.882,1168,https://open.spotify.com/track/55L9oL9HCSFY2iiiWgpXSe
349,Harajuku Girls,Heartbreak,2004,290.55955,113.995,1923,https://open.spotify.com/track/2044femx3ot7bRc9PKTICz
350,Prognosis,Party Songs,2000,363.85914,90.199,1283,https://open.spotify.com/track/1vazfHobo3MVJPUD9eFSs5
351,Living Hell,People And Places,0,282.43546,111.032,7389,https://open.spotify.com/track/7djR81bTPRkUe94aMlltAD
352,Small World,People And Places,0,135.31383,124.184,6602,https://open.spotify.com/track/1wotQ8cxTkOMqWjMIFINGw
353,Truck Driving Man/down In The Caribbean,Life And Death,0,221.30893,157.746,1631,https://open.spotify.com/track/0774XTXjtm0rVNvv6YHQBb
354,Swallow The Knife (live) (segue),Life And Death,2005,75.57179,100.032,7325,https://open.spotify.com/track/5w7KIF2Se9dW8Nl3SdjYeF
355,Mayday,Life And Death,1998,338.1024,185.88,1488,https://open.spotify.com/track/0M4tj5zmIrL4JpJUcE8D1F
356,Lake Of Dreams,Heartbreak,1998,298.10893,94.031,1210,https://open.spotify.com/track/6owsExK6Rz6pX0VFtQDznp
357,Because Of You,People And Places,1999,170.84036,76.013,4704,https://open.spotify.com/track/6gTdrud3duWIBg8r2YdjOL
358,Un Peu D'amour Et D'amitié,Politics And Protest,0,215.37914,133.553,505,https://open.spotify.com/track/5kpnUpMNV9dPNCKY7JtW3Q
359,Rattlesnake!,Heartbreak,2008,213.49832,202.233,4614,https://open.spotify.com/track/5WggZwpECPFpVZpYp5rAPN
360,Disappeared,People And Places,0,351.08526,133.405,5721,https://open.spotify.com/track/6JTfvIP4kbKWKIjoSF4us5
361,Doppelgänger [qliphothic Phantasmagoria],Politics And Protest,2000,658.02404,116.819,3117,https://open.spotify.com/track/0zxCW9RNb4ca0DwV1rKqsr
362,Ain't No Love Ain't No Use (love To Infinity Full Funk Mix),Love,0,474.61832,127.887,7458,https://open.spotify.com/track/5LC7nItIEFp4nzdFdEGbf9
363,Ghost Town Rituals (album Version),Politics And Protest,2006,305.89342,124.872,7166,https://open.spotify.com/track/0VqTy4Xiyg2CAPZ5PZgaWh
364,Morning Glory,Party Songs,0,301.92281,136.948,8475,https://open.spotify.com/track/1JjMQvw3RfOvyghWWyNArN
365,Rudolph The Red-nosed Reindeer,People And Places,0,135.52281,169.878,882,https://open.spotify.com/track/2wkNC1KAKnnV6hTzkWYTDy
366,Tomorrow Gone,Love,2003,179.9571,100.621,7229,https://open.spotify.com/track/7IlIYk9v4YKWqwwXU5IVrn
367,I Don't Want To Be Alone Tonight,Politics And Protest,0,269.76608,101.01,3783,https://open.spotify.com/track/2tT4d42z6WL34hbJEAPcwq
368,Just A Little Lovin' (will Go A Long Way),Politics And Protest,1967,166.16444,157.779,889,https://open.spotify.com/track/6T72O89PZh2JcDWor8umhE
369,Shameless,People And Places,2007,221.67465,91.483,5576,https://open.spotify.com/track/2JRaSdY8oswzWUo80pCYIR
370,And I Love You So,Love,0,212.94975,99.109,4913,https://open.spotify.com/track/1ohtNqZDVQ7O2xpVGeLozW
371,L' Envers Du Décor,Love,1999,261.74649,76.296,1816,https://open.spotify.com/track/1LxKKYsJNPeBdOwdudsJzv
372,Quiet Time,Life And Death,1993,307.33016,92.672,6149,https://open.spotify.com/track/47ziswB02OgSnpxVRUUWzu
373,Little Sister,Politics And Protest,1998,225.67138,116.984,6938,https://open.spotify.com/track/6ypjgguOC0U03G9xuHzuSh
374,Song For Mom (lp Version),Party Songs,0,296.14975,139.07,5025,https://open.spotify.com/track/71Daa5XKYwtAhCXIAKHRTC
375,All Over Me,People And Places,0,203.67628,98.983,6103,https://open.spotify.com/track/0gfFIZH8EDMrwxOUBaJiLe
376,I Hate You,Heartbreak,0,56.42404,123.695,1560,https://open.spotify.com/track/6QJ2p2iiDtdQpFPv5Izx1H
377,From The Blind (lp Version),Politics And Protest,2006,230.86975,97.151,7837,https://open.spotify.com/track/2Dt8qSTVoU7SIeypfuVqER
378,Misanthrope,Politics And Protest,0,134.03383,91.459,5904,https://open.spotify.com/track/6vxVuPwM2LgWMMn4CBPRt1
379,Chains Chains (live In Hammersmith),Life And Death,0,212.61016,116.11,4067,https://open.spotify.com/track/2Ihd4kEBwzux6BqkZSySEm
380,The Date (remix By Ana Rago),Life And Death,2002,188.39465,85.282,2167,https://open.spotify.com/track/0k95HBPzetzQ8LjjR2vaAq
