id,name
5033,The Speedknot Mobstaz
5034,The Glencastle Sound
5035,The Token
5036,Bill Murk
5037,Billy Bragg
5038,J Bostron
5039,Los Traileros Del Norte
5040,Hanoi Rocks
5041,Jaime Urrutia
5042,Penguin Café Orchestra
5043,Tantric
5044,Cedric Gervais Featuring Caroline
5045,Baccara
5046,Murphy Lee
5047,The Fabulous Thunderbirds
5048,Killswitch Engage
5049,Yvette
5050,Nat Cole
5051,Groupa
5052,Clp
5053,silvana Zanolli
5054,Gordon Jenkins
5055,Camerata Brasil
5056,Silvério Pessoa
5057,Soulwax
5058,Artie Shaw
5059,Luiz Bonfa
5060,the New York Philharmonic Orchestra
5061,The Paynes
5062,Dive
5063,royal Philharmonic Orchestra
5064,Dennis O'neill
5065,Primordial
5066,Mest
5067,Georgia Satellites
5068,Paul Avgerinos
5069,Bamberg Symphony Orchestra And Hans Swarowsky
5070,Die Fantastischen Vier
5071,Loudermilk
5072,Milan Band
5073,Gary Morris
5074,X-raided Featuring Teddy Bear
5075,Take That
5076,Dj Ses
5077,Steve Camp
5078,Fajardo
5079,Galactic
5080,Ricardo Lemvo
5081,Kirsty Maccoll
5082,Lollipop Lust Kill
5083,Energy
5084,Andy Andy
5085,Maxi Priest
5086,Cut Copy
5087,Every Time I Die
5088,The Vapors
5089,Kisha
5090,Christian Mcbride
5091,King Diamond
5092,Olga Tañón
5093,Gloria Jones
5094,Shaggy
5095,Kary Ng
5096,Generation X
5097,Little Brother
5098,Bo Carter
5099,John Davis
5100,New York Dolls
5101,The Sex Pistols
5102,Inner Circle
5103,Peter Gallagher
5104,California Oranges
5105,Eagles
5106,Elli Kokkinou
5107,Tlc
5108,Dobet Gnahoré
5109,Dj Deeon
5110,Gruppo Vocale Cantemus
5111,Isaacs
5112,Symbiosis Orchestra
5113,Bigelf
5114,Jefferson Starship
5115,Blind Boy Fuller
5116,The Capitol Years
5117,Ethel Merman
5118,Dj Delicious
5119,Busta Rhymes Feat. Linkin Park
5120,Mike Nowark
5121,Bleed The Sky
5122,Seventh Day Slumber
5123,Beat Pharmacy
5124,Le Vangle
5125,Frankie Valli And The Four Seasons
5126,Barry Künzel
5127,Cheri Keaggy
5128,Dan Le Sac Vs Scroobius Pip
5129,Zuzu Bollin
5130,Eddy Arnold
5131,Placebo
5132,Gabriel Yared
5133,Cam'ron
5134,Jam
5135,Elliot Goldenthal
5136,Robert Lockwood
5137,Flame
5138,The Jug Band
5139,The The
5140,Kenny G
5141,David Palmer
5142,Charlie Cruz
5143,Steel Rain
5144,Estrellas Cubanas
5145,Sulk
5146,Raphael
5147,A Skylit Drive
5148,The Magic Band
5149,Bassturk
5150,cast
5151,The Artful Dodger Featuring Craig David
5152,The Grease Band
5153,50 Cent
5154,Elva Hsiao
5155,U.k. Subs
5156,Oscar Pettiford
5157,Samba Enredo
5158,Stille Volk
5159,Peter Hunnigale
5160,waltraud Meier
5161,Chuck Berry
5162,Terry Hall
5163,Billy Price
5164,The Game
5165,michel Plasson
5166,Die Bandbreite
5167,Jacky Cheung
5168,Les Rythmes Digitales
5169,Flamin' Groovies
5170,Portable
5171,Cocoa Tea
5172,The Shirrows
5173,Dorothy Norwood
5174,Orquesta America
5175,Danny Barnes
5176,Elliot Smith
5177,Abba
5178,The Undertones
5179,Delta 9
5180,Toby Love Featuring Rakim
5181,Grayson Capps
5182,Cedric Gervais Feat. Second Sun
5183,Shangri-las
5184,Prisma
5185,F4
5186,Abijah
5187,Jeff Johnson
5188,Diego Vasallo
5189,Wesley Tuttle
5190,Salt The Wound
5191,Alain Souchon
5192,Bruce Robison
5193,Ciaran Byrne
5194,Kim Wilson
5195,Survivor
5196,Perez Prado
5197,Baby Rasta
5198,Rod Stewart
5199,Camp Lo
5200,Mac Mcanally
5201,Tito Puenté
5202,Cama
5203,carlo Maria Giulini
5204,John Doan
5205,Rising Lion
5206,D.z.
5207,Erik Berglund
5208,Richard Hell
5209,Los Nakos
5210,Belphegor
5211,John Hammond
5212,Novaspace
5213,Guaco
5214,Lee Ritenour
5215,Gruppo Jazz Marca
5216,Rachael Starr
5217,Eduardo Fernandez
5218,Cole Porter
5219,Pegy Zina
5220,Z'ev
5221,Crazy Horse
5222,Jane's Addiction
5223,Descendents
5224,Kingston Trio
5225,Vivian Khor
5226,She Satellites
5227,Circle Jerks
5228,Orquestra
5229,Nick Jonas
5230,Breeze
5231,John Lee Hooker
5232,Roni Size
5233,Marshall Crenshaw
5234,Wordsworth
5235,Cassie
5236,Epitaph
5237,Brasilian Tropical Orchestra
5238,Winston Mcanuff
5239,All Saints
5240,Gary Moore
5241,The Vaughan Brothers
5242,Leroy Huston
5243,Todd Rundgren
5244,Boston
5245,Pe'z
5246,Dino
5247,Erja Lyytinen
5248,George Schuller
5249,Michael Landau
5250,Jeff Wahl
5251,Irwin Goodman
5252,David Arkenstone
5253,Los Fernandos
5254,Event Horizon
5255,Twista
5256,Ebru Gündes
5257,Mark Mccarron
5258,Coco Lee
5259,Epidemic
5260,Jason Miles
5261,Novika
5262,Cache Cache
5263,Dancecore Allstars
5264,The Magican
5265,The Unborn Chikken Voices
5266,The Last Eighth Feat. Dumi Right(zimbabwe Legit) And Skillz
5267,Texas
5268,Bob Wills
5269,Necrodaemon
5270,Maria Muldaur
5271,Ice Cube Featuring Flavor Flav
5272,The Willis Brothers
5273,Crosby  Stills  Nash And Young
